Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,genotype,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue,AGE,sex
SRR20641220,RNA-Seq,50,51386050,PRJNA862285,SAMN29954999,22164261,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664350,Aldh2 & Fancd2 & p53 triple knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390080,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6390080,Bone marrow,SRP388304,Bone marrow,,
SRR20641223,RNA-Seq,50,73834600,PRJNA862285,SAMN29955026,31552576,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664347,Aldh2 & Fancd2 & p53 triple knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390053,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6390053,Bone marrow,SRP388304,Bone marrow,,
SRR20641227,RNA-Seq,50,58704000,PRJNA862285,SAMN29955030,25237954,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX16664343,p53 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390049,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6390049,Bone marrow,SRP388304,Bone marrow,,
SRR20641232,RNA-Seq,50,35945450,PRJNA862285,SAMN29955059,15591610,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664338,Aldh2 & Fancd2 double knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390020,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6390020,Bone marrow,SRP388304,Bone marrow,,
SRR20641237,RNA-Seq,50,40765500,PRJNA862285,SAMN29955064,17652797,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664333,Aldh2 & Fancd2 & p53 triple knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390015,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6390015,Bone marrow,SRP388304,Bone marrow,,
SRR20641238,RNA-Seq,50,48044500,PRJNA862285,SAMN29955065,20719479,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664332,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6390014,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6390014,Bone marrow,SRP388304,Bone marrow,,
SRR20641239,RNA-Seq,50,35848500,PRJNA862285,SAMN29955090,15703658,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664331,p53 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6389989,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6389989,Bone marrow,SRP388304,Bone marrow,,
SRR20641240,RNA-Seq,50,36377350,PRJNA862285,SAMN29955091,16049933,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664330,Aldh2 & Fancd2 double knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6389988,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6389988,Bone marrow,SRP388304,Bone marrow,,
SRR20641241,RNA-Seq,50,55324550,PRJNA862285,SAMN29956313,25250840,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX16664503,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388849,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388849,Bone marrow,SRP388304,Bone marrow,,
SRR20641244,RNA-Seq,50,54923600,PRJNA862285,SAMN29956316,25188913,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664500,Fancd2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388846,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388846,Bone marrow,SRP388304,Bone marrow,,
SRR20641250,RNA-Seq,50,70144450,PRJNA862285,SAMN29956378,32239768,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664494,Fancd2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388784,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388784,Bone marrow,SRP388304,Bone marrow,,
SRR20641251,RNA-Seq,50,72836550,PRJNA862285,SAMN29956379,33101594,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664493,Fancd2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388783,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388783,Bone marrow,SRP388304,Bone marrow,,
SRR20641252,RNA-Seq,50,70107800,PRJNA862285,SAMN29956380,31893434,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664492,Fancd2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388782,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388782,Bone marrow,SRP388304,Bone marrow,,
SRR20641253,RNA-Seq,50,94523000,PRJNA862285,SAMN29956389,40518070,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664491,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388773,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388773,Bone marrow,SRP388304,Bone marrow,,
SRR20641254,RNA-Seq,50,69419350,PRJNA862285,SAMN29956390,29897087,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664490,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388772,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388772,Bone marrow,SRP388304,Bone marrow,,
SRR20641255,RNA-Seq,50,86291050,PRJNA862285,SAMN29956391,37129921,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX16664489,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388771,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388771,Bone marrow,SRP388304,Bone marrow,,
SRR20641256,RNA-Seq,50,61804600,PRJNA862285,SAMN29956392,26645774,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664488,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388770,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388770,Bone marrow,SRP388304,Bone marrow,,
SRR20641257,RNA-Seq,50,84008700,PRJNA862285,SAMN29956393,36168010,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664487,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388769,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388769,Bone marrow,SRP388304,Bone marrow,,
SRR20641258,RNA-Seq,50,59325200,PRJNA862285,SAMN29956394,25360316,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664486,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388768,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388768,Bone marrow,SRP388304,Bone marrow,,
SRR20641259,RNA-Seq,50,88691900,PRJNA862285,SAMN29956395,38488314,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664485,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388767,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388767,Bone marrow,SRP388304,Bone marrow,,
SRR20641260,RNA-Seq,50,53765200,PRJNA862285,SAMN29956396,23008133,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664484,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388766,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388766,Bone marrow,SRP388304,Bone marrow,,
SRR20641261,RNA-Seq,50,76410000,PRJNA862285,SAMN29956381,34600453,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664483,Fancd2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388781,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388781,Bone marrow,SRP388304,Bone marrow,,
SRR20641262,RNA-Seq,50,82860100,PRJNA862285,SAMN29956382,37704881,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664482,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388780,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388780,Bone marrow,SRP388304,Bone marrow,,
SRR20641263,RNA-Seq,50,73300250,PRJNA862285,SAMN29956383,33573741,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664481,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388779,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388779,Bone marrow,SRP388304,Bone marrow,,
SRR20641264,RNA-Seq,50,61967600,PRJNA862285,SAMN29956384,28066789,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664480,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388778,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388778,Bone marrow,SRP388304,Bone marrow,,
SRR20641267,RNA-Seq,50,98853700,PRJNA862285,SAMN29956387,42650335,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664477,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388775,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388775,Bone marrow,SRP388304,Bone marrow,,
SRR20641276,RNA-Seq,50,78730200,PRJNA862285,SAMN29956412,33951228,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664468,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388750,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388750,Bone marrow,SRP388304,Bone marrow,,
SRR20641281,RNA-Seq,50,80631000,PRJNA862285,SAMN29956449,34772055,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664463,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388713,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388713,Bone marrow,SRP388304,Bone marrow,,
SRR20641288,RNA-Seq,50,76073700,PRJNA862285,SAMN29956472,32653768,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX16664456,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388690,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388690,Bone marrow,SRP388304,Bone marrow,,
SRR20641293,RNA-Seq,50,74974500,PRJNA862285,SAMN29956509,32291804,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX16664451,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388653,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388653,Bone marrow,SRP388304,Bone marrow,,
SRR20641294,RNA-Seq,50,68354550,PRJNA862285,SAMN29956510,29210909,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664450,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388652,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388652,Bone marrow,SRP388304,Bone marrow,,
SRR20641295,RNA-Seq,50,56451600,PRJNA862285,SAMN29956511,24119403,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664449,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388651,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388651,Bone marrow,SRP388304,Bone marrow,,
SRR20641296,RNA-Seq,50,64274300,PRJNA862285,SAMN29956512,27406504,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664448,WT,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388650,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388650,Bone marrow,SRP388304,Bone marrow,,
SRR20641306,RNA-Seq,50,61118000,PRJNA862285,SAMN29956538,26406102,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664438,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388624,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388624,Bone marrow,SRP388304,Bone marrow,,
SRR20641307,RNA-Seq,50,65336750,PRJNA862285,SAMN29956539,28140673,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664437,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388623,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388623,Bone marrow,SRP388304,Bone marrow,,
SRR20641308,RNA-Seq,50,62453250,PRJNA862285,SAMN29956540,26791289,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664436,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388622,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388622,Bone marrow,SRP388304,Bone marrow,,
SRR20641309,RNA-Seq,50,72916750,PRJNA862285,SAMN29956573,31449038,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664435,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388589,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388589,Bone marrow,SRP388304,Bone marrow,,
SRR20641310,RNA-Seq,50,92748200,PRJNA862285,SAMN29956574,40179128,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX16664434,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388588,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388588,Bone marrow,SRP388304,Bone marrow,,
SRR20641311,RNA-Seq,50,72597650,PRJNA862285,SAMN29956575,31311761,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664433,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388587,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388587,Bone marrow,SRP388304,Bone marrow,,
SRR20641312,RNA-Seq,50,86853200,PRJNA862285,SAMN29956576,37512278,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664432,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388586,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388586,Bone marrow,SRP388304,Bone marrow,,
SRR20641313,RNA-Seq,50,23599250,PRJNA862285,SAMN29956577,10026341,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664431,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388585,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388585,Bone marrow,SRP388304,Bone marrow,,
SRR20641314,RNA-Seq,50,36428500,PRJNA862285,SAMN29956578,15654776,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664430,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388584,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388584,Bone marrow,SRP388304,Bone marrow,,
SRR20641318,RNA-Seq,50,46188200,PRJNA862285,SAMN29956598,19791995,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX16664426,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388564,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388564,Bone marrow,SRP388304,Bone marrow,,
SRR20641319,RNA-Seq,50,42322950,PRJNA862285,SAMN29956599,18051940,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX16664425,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388563,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:52:00Z,1,GSM6388563,Bone marrow,SRP388304,Bone marrow,,
SRR20641320,RNA-Seq,50,44608100,PRJNA862285,SAMN29956600,19003071,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX16664424,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388562,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388562,Bone marrow,SRP388304,Bone marrow,,
SRR20641321,RNA-Seq,50,57032450,PRJNA862285,SAMN29956601,24615965,Lin-Sca1+cKit+,"HAEMATOLOGY, UNIVERSITY OF CAMBRIDGE",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX16664423,Aldh2 knock-outs,uncalculated,uncalculated,missing,Illumina HiSeq 2500,GSM6388561,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-05-24T00:00:00Z,2022-07-25T20:51:00Z,1,GSM6388561,Bone marrow,SRP388304,Bone marrow,,
